customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,avg_call_duration,data_usage_gb,login_frequency,churned
CUST_000279,35,2,63.68,154.9,One year,Electronic check,Fiber optic,3,2.3,14.92,10,0
CUST_000280,30,31,81.34,2511.35,Month-to-month,Electronic check,No,2,7.5,15.7,9,0
CUST_000281,36,5,66.72,271.11,One year,Bank transfer,Fiber optic,2,10.6,7.5,13,1
CUST_000282,42,11,61.68,693.82,One year,Bank transfer,DSL,0,4.0,13.75,18,0
CUST_000283,54,16,94.43,1538.37,Two year,Electronic check,DSL,0,4.1,11.68,14,1
CUST_000284,20,31,32.19,1034.13,One year,Bank transfer,DSL,0,24.7,20.14,12,0
CUST_000285,60,2,78.41,174.28,Two year,Electronic check,DSL,4,5.8,34.72,19,1
CUST_000286,18,12,23.22,265.1,Month-to-month,Credit card,Fiber optic,2,34.3,18.5,11,1
CUST_000287,33,15,44.04,710.31,One year,Electronic check,Fiber optic,1,15.9,7.89,15,1
CUST_000288,42,18,34.68,627.6,Month-to-month,Electronic check,Fiber optic,2,8.2,13.96,19,0
CUST_000289,38,40,84.55,3358.7,Month-to-month,Electronic check,DSL,1,0.1,54.12,20,1
CUST_000290,27,4,63.36,244.43,One year,Mailed check,DSL,2,2.8,10.35,11,1
CUST_000291,32,39,64.66,2434.54,Month-to-month,Electronic check,No,3,4.3,7.68,13,1
CUST_000292,29,28,37.33,1036.17,One year,Bank transfer,No,0,8.5,4.32,17,1
CUST_000293,27,19,57.51,1127.07,Two year,Credit card,DSL,5,4.0,10.13,11,0
CUST_000294,45,28,45.91,1302.56,Month-to-month,Electronic check,Fiber optic,1,14.1,45.84,16,0
CUST_000295,39,12,74.59,971.07,Month-to-month,Bank transfer,DSL,5,8.7,9.67,17,1
CUST_000296,26,3,40.22,107.52,One year,Electronic check,DSL,2,3.4,19.37,20,0
CUST_000297,45,26,98.24,2578.73,Two year,Mailed check,DSL,2,12.3,12.31,11,1
CUST_000298,38,17,23.11,432.52,One year,Electronic check,Fiber optic,1,2.9,11.59,16,0
CUST_000299,44,24,44.84,1193.23,One year,Electronic check,DSL,1,0.5,74.7,19,0
CUST_000300,42,9,106.93,969.61,Month-to-month,Bank transfer,DSL,2,1.5,17.3,14,1
CUST_000301,25,56,54.12,2978.6,Month-to-month,Electronic check,DSL,2,0.0,5.73,14,1
CUST_000302,28,21,32.13,717.09,One year,Credit card,DSL,2,14.3,4.36,18,0
CUST_000303,43,2,70.48,234.24,Month-to-month,Bank transfer,Fiber optic,2,7.9,6.97,17,0
CUST_000304,42,14,53.12,727.49,Two year,Bank transfer,DSL,0,6.8,6.22,12,0
CUST_000305,34,33,44.1,1497.46,Month-to-month,Credit card,No,3,8.7,47.53,19,0
CUST_000306,36,37,37.6,1452.76,One year,Credit card,DSL,1,8.5,16.31,16,0
CUST_000307,50,16,134.21,2198.2,One year,Bank transfer,DSL,1,6.7,21.45,13,0
CUST_000308,27,54,58.71,3176.68,One year,Mailed check,DSL,0,14.8,15.63,13,0
CUST_000309,41,7,16.86,83.1,One year,Electronic check,DSL,1,4.7,16.42,17,1
CUST_000310,32,12,102.34,1224.05,Two year,Bank transfer,DSL,3,13.1,51.52,17,0
CUST_000311,32,54,80.28,4357.88,Two year,Bank transfer,DSL,3,12.4,55.48,17,0
CUST_000312,48,54,45.84,2520.68,Two year,Credit card,No,3,1.8,120.17,9,0
CUST_000313,44,27,41.67,1141.84,Two year,Electronic check,Fiber optic,2,4.8,8.35,9,0
CUST_000314,44,47,81.84,3827.34,One year,Electronic check,No,0,14.4,13.59,14,0
CUST_000315,50,2,58.83,145.42,One year,Electronic check,DSL,1,14.2,24.41,16,1
CUST_000316,35,48,16.85,851.83,Month-to-month,Credit card,Fiber optic,1,0.2,96.86,20,0
CUST_000317,43,9,109.68,1006.11,Month-to-month,Electronic check,DSL,2,2.0,10.03,14,1
CUST_000318,31,4,54.15,174.79,Month-to-month,Mailed check,Fiber optic,4,4.4,51.71,20,1
CUST_000319,38,6,102.39,605.27,Month-to-month,Mailed check,No,2,0.4,10.92,17,1
CUST_000320,33,12,96.96,1210.92,Month-to-month,Electronic check,Fiber optic,0,2.4,53.18,22,1
CUST_000321,36,6,39.97,170.7,Month-to-month,Mailed check,DSL,1,2.4,22.05,11,1
CUST_000322,42,9,90.83,712.81,Two year,Bank transfer,DSL,3,1.9,7.08,17,0
CUST_000323,25,3,48.71,221.55,Two year,Electronic check,DSL,1,4.0,17.85,13,1
CUST_000324,60,8,18.33,172.23,Month-to-month,Bank transfer,DSL,2,13.4,37.11,12,0
CUST_000325,22,20,54.39,1118.04,Month-to-month,Credit card,DSL,2,2.2,1.13,15,0
CUST_000326,20,13,74.94,920.39,Two year,Credit card,DSL,3,7.0,49.9,22,0
CUST_000327,48,10,53.43,571.19,Two year,Bank transfer,DSL,3,6.5,4.64,21,0
CUST_000328,44,32,57.32,1848.12,Two year,Bank transfer,Fiber optic,2,13.6,16.15,9,0
CUST_000329,42,53,93.59,4881.01,Two year,Electronic check,Fiber optic,0,4.0,18.01,17,0
CUST_000330,42,33,67.66,2304.07,Two year,Credit card,Fiber optic,3,2.0,1.31,21,0
CUST_000331,34,9,43.92,403.19,Month-to-month,Electronic check,DSL,2,17.8,10.86,8,1
CUST_000332,24,32,82.55,2621.82,Month-to-month,Mailed check,DSL,1,14.3,30.5,20,0
CUST_000333,35,3,69.94,190.93,One year,Electronic check,Fiber optic,3,7.8,129.4,11,0
CUST_000334,26,3,15.0,15.0,Month-to-month,Electronic check,Fiber optic,1,0.8,45.72,14,1
CUST_000335,46,10,75.71,786.76,Two year,Electronic check,DSL,2,0.1,49.67,18,0
CUST_000336,33,39,74.8,2930.13,One year,Bank transfer,No,4,1.6,2.32,18,1
CUST_000337,25,6,65.5,383.31,One year,Bank transfer,DSL,5,1.8,14.86,18,0
CUST_000338,31,1,87.29,151.22,Month-to-month,Bank transfer,DSL,4,1.2,123.92,15,0
CUST_000339,39,3,48.19,75.38,One year,Electronic check,Fiber optic,3,2.4,54.51,21,1
CUST_000340,28,46,73.41,3347.14,One year,Credit card,DSL,3,3.3,12.03,16,0
CUST_000341,25,24,25.83,577.32,Two year,Electronic check,Fiber optic,0,11.2,22.52,13,0
CUST_000342,37,7,75.18,512.3,Month-to-month,Electronic check,DSL,2,9.9,53.5,11,0
CUST_000343,37,19,113.83,2166.08,Two year,Bank transfer,DSL,1,0.9,52.16,12,0
CUST_000344,28,17,40.13,703.69,Two year,Credit card,No,1,30.2,17.7,15,0
CUST_000345,29,25,46.0,1132.77,One year,Electronic check,DSL,2,11.2,15.72,11,0
CUST_000346,37,6,47.25,239.63,One year,Bank transfer,Fiber optic,4,1.4,31.24,16,1
CUST_000347,18,47,68.25,3292.05,One year,Bank transfer,DSL,3,1.1,53.25,16,0
CUST_000348,18,8,38.42,427.97,Month-to-month,Credit card,Fiber optic,3,0.7,13.57,19,0
CUST_000349,26,28,75.53,2122.04,Month-to-month,Electronic check,DSL,0,10.5,3.16,16,0
CUST_000350,32,1,86.17,86.17,Two year,Mailed check,Fiber optic,2,2.2,18.54,20,0
CUST_000351,38,11,78.36,935.72,One year,Electronic check,Fiber optic,3,0.6,5.68,13,0
CUST_000352,52,10,20.79,135.56,Month-to-month,Electronic check,DSL,2,4.4,138.85,18,1
CUST_000353,45,18,89.88,1601.09,One year,Electronic check,DSL,3,9.9,7.74,15,0
CUST_000354,33,1,88.43,88.43,Month-to-month,Credit card,No,0,2.9,17.85,9,0
CUST_000355,34,37,85.75,3114.92,Month-to-month,Electronic check,No,3,5.3,9.87,18,1
CUST_000356,22,5,74.32,357.6,One year,Credit card,Fiber optic,5,1.7,11.97,16,0
CUST_000357,34,27,70.5,1860.42,Month-to-month,Electronic check,Fiber optic,1,4.5,46.25,11,0
CUST_000358,31,39,90.81,3542.21,Month-to-month,Credit card,Fiber optic,4,3.6,57.57,13,1
CUST_000359,38,19,113.09,2150.03,Month-to-month,Bank transfer,DSL,1,4.6,38.7,13,1
CUST_000360,25,32,41.17,1286.5,One year,Electronic check,Fiber optic,4,5.0,52.88,15,0
CUST_000361,41,26,91.95,2372.26,Month-to-month,Bank transfer,Fiber optic,0,0.8,11.87,8,0
CUST_000362,53,10,62.84,616.9,Month-to-month,Electronic check,Fiber optic,3,0.8,6.71,16,0
CUST_000363,33,39,61.76,2449.06,Month-to-month,Mailed check,DSL,2,2.4,9.5,9,0
CUST_000364,39,8,26.59,205.27,Month-to-month,Mailed check,Fiber optic,3,1.0,30.91,9,0
CUST_000365,43,20,57.88,1198.84,Month-to-month,Mailed check,Fiber optic,4,2.3,67.83,15,1
CUST_000366,30,32,40.07,1311.48,Month-to-month,Bank transfer,Fiber optic,1,0.2,5.84,18,0
CUST_000367,37,11,53.4,616.02,Month-to-month,Credit card,Fiber optic,0,3.5,14.08,21,0
CUST_000368,35,8,37.55,369.76,Two year,Electronic check,No,1,1.9,15.29,7,0
CUST_000369,36,14,53.78,696.91,Month-to-month,Credit card,No,3,17.8,9.27,14,0
CUST_000370,25,40,54.85,2170.23,Month-to-month,Credit card,Fiber optic,1,15.6,36.48,16,0
CUST_000371,35,63,67.42,4335.55,Month-to-month,Electronic check,DSL,1,2.9,54.52,11,0
CUST_000372,40,18,24.63,430.5,Month-to-month,Electronic check,Fiber optic,1,5.2,233.45,9,0
CUST_000373,52,25,28.86,580.79,One year,Mailed check,No,1,25.0,144.74,13,0
CUST_000374,46,56,74.05,4136.53,Month-to-month,Bank transfer,DSL,3,5.9,44.26,17,0
CUST_000375,60,2,45.06,96.88,Month-to-month,Electronic check,Fiber optic,2,15.1,12.68,18,1
CUST_000376,25,6,91.86,420.32,Month-to-month,Electronic check,DSL,4,14.0,40.73,17,1
CUST_000377,45,29,70.63,2115.02,One year,Bank transfer,DSL,2,22.7,2.84,17,0
CUST_000378,37,41,80.17,3251.25,Month-to-month,Bank transfer,Fiber optic,4,2.9,38.91,14,1
CUST_000379,61,46,100.27,4628.72,One year,Electronic check,Fiber optic,0,0.4,28.95,9,1
CUST_000380,25,12,57.26,675.79,Month-to-month,Credit card,Fiber optic,1,0.9,21.69,20,0
CUST_000381,24,2,50.64,50.64,Month-to-month,Bank transfer,No,5,6.8,9.19,12,1
CUST_000382,27,13,86.79,1074.78,One year,Mailed check,DSL,2,6.0,44.43,15,0
CUST_000383,18,6,77.74,419.67,One year,Bank transfer,DSL,1,2.8,7.47,16,0
CUST_000384,28,8,60.32,536.82,One year,Electronic check,No,1,2.3,57.7,12,0
CUST_000385,25,35,99.79,3485.15,Month-to-month,Mailed check,Fiber optic,4,9.9,36.63,14,0
CUST_000386,36,1,59.69,59.69,One year,Electronic check,DSL,1,3.3,30.86,17,1
CUST_000387,39,42,65.82,2717.68,Month-to-month,Electronic check,Fiber optic,1,7.4,7.51,14,0
CUST_000388,57,13,65.53,911.7,One year,Electronic check,No,1,10.0,10.46,18,0
CUST_000389,46,21,41.64,947.55,One year,Electronic check,Fiber optic,0,4.5,4.54,13,0
CUST_000390,28,2,66.94,193.12,Month-to-month,Bank transfer,Fiber optic,3,1.7,46.54,9,1
CUST_000391,24,9,99.92,923.89,One year,Bank transfer,DSL,4,15.8,20.83,18,1
CUST_000392,40,2,76.12,166.74,One year,Electronic check,DSL,0,0.8,11.73,13,1
CUST_000393,19,72,65.78,4675.12,Month-to-month,Electronic check,No,3,14.2,17.53,15,1
CUST_000394,56,39,60.96,2364.99,Two year,Credit card,Fiber optic,4,14.5,57.38,11,0
CUST_000395,49,14,73.27,991.61,Two year,Electronic check,DSL,3,6.8,6.43,9,0
CUST_000396,29,6,83.74,411.19,Month-to-month,Electronic check,Fiber optic,1,7.9,12.96,13,1
CUST_000397,18,65,80.23,5267.87,Two year,Mailed check,Fiber optic,2,3.5,4.14,13,0
CUST_000398,51,10,56.7,532.24,Month-to-month,Credit card,DSL,3,14.7,7.01,19,0
CUST_000399,33,4,73.12,352.28,One year,Credit card,Fiber optic,0,2.4,15.63,16,0
CUST_000400,49,19,77.0,1507.06,Two year,Bank transfer,DSL,3,6.6,59.4,14,0
CUST_000401,18,69,39.82,2775.42,One year,Electronic check,DSL,0,0.0,38.16,7,0
CUST_000402,27,1,69.21,99.85,Month-to-month,Bank transfer,Fiber optic,1,22.5,54.03,14,1
CUST_000403,35,6,15.0,59.23,Two year,Electronic check,DSL,4,23.7,38.99,19,1
CUST_000404,35,66,77.06,5179.07,Month-to-month,Electronic check,DSL,1,9.9,7.68,14,1
CUST_000405,29,4,81.51,328.19,Month-to-month,Bank transfer,No,0,4.4,109.37,22,0
CUST_000406,42,2,83.69,182.47,Month-to-month,Bank transfer,Fiber optic,2,1.6,42.18,18,0
CUST_000407,22,20,55.12,1070.02,Two year,Electronic check,Fiber optic,3,5.4,121.11,9,0
CUST_000408,33,47,72.73,3371.57,Two year,Electronic check,DSL,4,12.5,107.11,12,0
CUST_000409,36,15,100.6,1532.85,Month-to-month,Credit card,DSL,1,7.4,18.33,9,1
CUST_000410,41,72,100.34,7235.66,Two year,Credit card,Fiber optic,0,6.0,12.32,9,0
CUST_000411,43,27,64.27,1695.84,Month-to-month,Bank transfer,DSL,2,15.1,2.15,7,0
CUST_000412,21,1,68.48,68.48,Two year,Mailed check,Fiber optic,0,3.0,23.72,21,1
CUST_000413,18,72,92.77,6616.14,One year,Credit card,Fiber optic,2,15.7,19.31,12,0
CUST_000414,50,12,27.48,389.57,Month-to-month,Bank transfer,Fiber optic,3,4.6,10.6,18,1
CUST_000415,38,8,56.92,424.72,Month-to-month,Bank transfer,DSL,6,0.0,12.2,19,1
CUST_000416,26,19,98.39,1852.45,Month-to-month,Electronic check,DSL,2,10.5,33.76,16,1
CUST_000417,53,8,89.38,787.56,Month-to-month,Electronic check,No,3,16.8,3.05,19,1
CUST_000418,36,2,74.23,92.36,One year,Mailed check,No,0,5.3,72.3,11,1
CUST_000419,49,1,27.35,27.35,Month-to-month,Electronic check,Fiber optic,6,4.9,48.17,23,0
CUST_000420,35,14,63.75,854.09,Two year,Electronic check,Fiber optic,1,13.1,14.06,18,0
CUST_000421,59,43,50.25,2241.74,One year,Bank transfer,Fiber optic,5,17.3,18.62,9,0
CUST_000422,56,20,73.28,1565.19,One year,Electronic check,DSL,2,29.3,27.59,16,0
CUST_000423,32,72,44.77,3260.75,Month-to-month,Credit card,DSL,4,3.4,45.37,17,1
CUST_000424,46,8,39.36,354.02,Two year,Electronic check,DSL,3,7.2,152.75,12,0
CUST_000425,42,7,15.0,75.98,One year,Mailed check,Fiber optic,0,13.8,11.87,18,0
CUST_000426,51,4,95.55,479.55,Two year,Bank transfer,Fiber optic,2,6.1,78.57,10,0
CUST_000427,23,4,55.01,233.41,Two year,Mailed check,No,6,5.0,16.09,25,0
CUST_000428,43,8,68.93,594.08,Month-to-month,Mailed check,Fiber optic,1,6.8,13.49,16,1
CUST_000429,47,37,64.94,2397.65,Month-to-month,Mailed check,No,4,3.5,15.52,15,1
CUST_000430,18,56,38.31,2132.19,Two year,Credit card,No,2,1.7,59.32,21,0
CUST_000431,20,72,33.52,2496.84,Two year,Credit card,Fiber optic,2,0.6,11.34,18,0
CUST_000432,18,6,39.87,266.19,One year,Bank transfer,DSL,1,7.5,22.35,11,0
CUST_000433,31,51,46.92,2465.53,Month-to-month,Credit card,DSL,1,3.8,12.02,12,0
CUST_000434,43,9,74.17,680.25,One year,Electronic check,Fiber optic,2,17.2,13.09,17,0
CUST_000435,53,2,45.11,47.8,Month-to-month,Credit card,Fiber optic,4,2.0,77.53,14,1
CUST_000436,35,48,108.66,5186.62,Month-to-month,Credit card,DSL,2,3.0,19.87,17,1
CUST_000437,54,24,90.68,2181.44,Month-to-month,Bank transfer,Fiber optic,2,28.2,10.32,17,1
CUST_000438,18,4,85.21,309.51,Month-to-month,Credit card,No,0,6.5,13.01,15,0
CUST_000439,18,13,62.01,750.74,Month-to-month,Bank transfer,Fiber optic,3,3.4,26.56,14,0
CUST_000440,34,8,102.86,882.93,Two year,Electronic check,Fiber optic,2,15.8,19.06,15,0
CUST_000441,39,32,59.55,1878.35,Two year,Credit card,Fiber optic,2,10.9,20.13,12,0
CUST_000442,34,14,64.22,905.97,Two year,Bank transfer,DSL,7,6.8,14.9,17,0
CUST_000443,18,72,69.25,5000.76,Two year,Bank transfer,DSL,4,17.6,57.06,19,0
CUST_000444,33,1,82.55,82.55,Month-to-month,Bank transfer,Fiber optic,3,0.8,35.75,13,1
CUST_000445,19,10,80.92,881.77,Two year,Credit card,Fiber optic,3,4.0,16.04,12,0
CUST_000446,43,15,53.12,740.97,Two year,Bank transfer,Fiber optic,1,13.3,22.87,8,0
CUST_000447,39,16,51.68,839.88,Two year,Electronic check,No,0,3.9,8.89,12,1
CUST_000448,23,9,81.0,741.28,One year,Mailed check,DSL,0,20.9,18.66,17,0
CUST_000449,28,31,82.88,2566.6,Month-to-month,Credit card,Fiber optic,0,1.3,10.07,14,0
CUST_000450,22,49,55.17,2638.3,Month-to-month,Bank transfer,Fiber optic,2,3.3,24.42,18,1
CUST_000451,34,67,25.32,1740.0,Month-to-month,Credit card,DSL,2,4.4,18.11,12,0
CUST_000452,46,39,59.82,2370.04,Two year,Credit card,DSL,2,9.3,15.79,11,0
CUST_000453,23,45,80.59,3592.69,Month-to-month,Bank transfer,No,2,1.7,23.17,9,0
CUST_000454,41,19,110.14,2127.95,Two year,Electronic check,DSL,4,0.1,27.07,15,0
CUST_000455,28,41,35.05,1455.84,Month-to-month,Electronic check,DSL,2,30.0,59.76,16,0
CUST_000456,25,8,54.34,370.66,One year,Bank transfer,Fiber optic,4,18.3,43.75,18,1
CUST_000457,33,12,55.26,620.48,Month-to-month,Mailed check,DSL,0,2.9,51.99,18,1
CUST_000458,22,9,98.9,946.97,Month-to-month,Credit card,No,3,5.3,14.13,18,1
CUST_000459,28,15,64.13,977.37,Month-to-month,Credit card,DSL,1,5.4,26.78,13,0
CUST_000460,20,8,42.32,310.32,One year,Electronic check,Fiber optic,2,16.3,113.85,10,0
CUST_000461,58,72,78.97,5642.73,Month-to-month,Bank transfer,DSL,4,7.3,18.23,20,0
CUST_000462,35,9,54.88,468.19,One year,Mailed check,Fiber optic,5,14.0,22.86,12,0
CUST_000463,26,2,34.39,46.56,Month-to-month,Electronic check,Fiber optic,6,19.4,23.17,8,1
CUST_000464,37,17,42.68,683.27,Two year,Mailed check,DSL,5,6.7,18.1,13,0
CUST_000465,33,1,108.35,108.35,Month-to-month,Credit card,No,2,2.7,72.83,14,1
CUST_000466,32,2,74.61,206.21,One year,Mailed check,DSL,2,5.5,12.91,15,0
CUST_000467,42,5,67.69,387.0,Month-to-month,Electronic check,Fiber optic,0,15.2,59.14,15,1
CUST_000468,44,14,58.75,758.87,One year,Mailed check,No,7,7.0,43.36,21,0
CUST_000469,28,13,72.3,946.76,Month-to-month,Electronic check,Fiber optic,2,18.1,18.9,12,0
CUST_000470,28,38,72.01,2691.11,One year,Bank transfer,Fiber optic,4,18.1,13.32,17,0
CUST_000471,31,32,72.3,2300.66,Two year,Electronic check,DSL,2,3.7,19.44,12,0
CUST_000472,18,13,67.87,865.09,Month-to-month,Credit card,DSL,3,4.8,64.02,12,0
CUST_000473,18,9,86.72,759.09,Month-to-month,Electronic check,DSL,3,9.1,58.96,18,1
CUST_000474,51,9,65.58,690.35,One year,Bank transfer,No,2,0.9,44.7,18,0
CUST_000475,54,35,40.55,1397.29,One year,Electronic check,No,3,5.0,18.42,12,0
CUST_000476,32,1,49.69,49.69,Month-to-month,Credit card,DSL,1,1.3,20.98,17,1
CUST_000477,41,1,15.52,15.52,Month-to-month,Mailed check,DSL,1,15.1,37.57,16,0
CUST_000478,38,38,115.67,4447.67,Month-to-month,Credit card,DSL,0,22.9,15.85,14,0
CUST_000479,71,15,86.57,1215.93,Month-to-month,Credit card,DSL,2,1.2,46.41,7,0
CUST_000480,48,3,44.25,94.61,Month-to-month,Bank transfer,DSL,0,8.8,23.38,14,1
CUST_000481,33,6,57.95,420.06,Two year,Credit card,Fiber optic,0,8.1,55.37,13,0
CUST_000482,23,64,49.08,3153.2,Month-to-month,Electronic check,No,1,11.4,4.88,12,0
CUST_000483,18,47,103.56,4877.09,One year,Bank transfer,Fiber optic,2,9.5,10.94,17,0
CUST_000484,37,29,29.5,962.2,Two year,Electronic check,Fiber optic,2,2.0,14.4,16,0
CUST_000485,25,15,67.86,1030.25,Month-to-month,Credit card,Fiber optic,3,2.8,30.34,13,1
CUST_000486,18,17,62.29,1023.47,One year,Credit card,Fiber optic,1,1.4,13.79,22,0
CUST_000487,27,72,85.67,6154.21,Two year,Credit card,Fiber optic,2,20.3,177.72,14,0
CUST_000488,22,72,62.4,4436.01,Month-to-month,Electronic check,DSL,1,5.9,5.94,17,1
CUST_000489,55,5,21.04,168.02,Month-to-month,Mailed check,DSL,2,29.9,55.68,12,1
CUST_000490,45,39,58.72,2318.89,Two year,Mailed check,Fiber optic,2,4.8,68.73,10,0
CUST_000491,34,5,40.7,259.7,Two year,Electronic check,No,3,6.4,33.06,16,1
CUST_000492,52,5,66.99,395.6,Month-to-month,Electronic check,Fiber optic,0,12.5,14.65,7,1
CUST_000493,35,27,100.85,2702.36,Month-to-month,Mailed check,No,2,12.8,19.7,25,1
CUST_000494,24,12,21.51,210.93,Month-to-month,Credit card,DSL,1,2.1,45.47,17,0
CUST_000495,53,64,44.99,2877.06,Month-to-month,Bank transfer,Fiber optic,2,2.7,4.06,8,0
CUST_000496,41,2,51.18,58.73,Month-to-month,Bank transfer,No,2,0.8,10.65,15,1
CUST_000497,22,17,55.46,951.05,One year,Mailed check,Fiber optic,2,13.1,11.73,13,0
CUST_000498,32,60,83.5,5066.79,Two year,Bank transfer,No,2,12.6,34.63,16,0
CUST_000499,24,56,60.66,3388.63,Month-to-month,Credit card,Fiber optic,0,0.7,59.68,18,0
CUST_000500,18,4,75.4,309.08,Two year,Bank transfer,DSL,3,2.4,145.62,16,0
CUST_000501,46,10,49.36,488.86,Month-to-month,Electronic check,DSL,0,4.8,3.11,17,0
CUST_000502,57,23,70.75,1667.34,Month-to-month,Mailed check,Fiber optic,1,6.2,7.19,12,0
CUST_000503,18,4,84.44,304.39,One year,Credit card,No,2,5.9,14.27,16,1
CUST_000504,41,72,46.69,3252.04,Month-to-month,Mailed check,DSL,1,32.6,35.03,12,0
CUST_000505,27,59,84.53,5011.05,Month-to-month,Bank transfer,Fiber optic,1,11.6,43.14,16,0
CUST_000506,29,4,66.31,314.63,Two year,Electronic check,Fiber optic,2,1.0,6.18,19,0
CUST_000507,27,3,91.14,295.73,Month-to-month,Electronic check,DSL,1,2.8,29.26,14,1
CUST_000508,24,2,59.96,87.92,One year,Credit card,DSL,2,3.4,1.55,22,1
CUST_000509,35,57,74.53,4191.52,Month-to-month,Electronic check,DSL,1,3.0,26.89,13,1
CUST_000510,25,5,63.98,344.65,Month-to-month,Electronic check,DSL,1,12.3,19.57,14,1
CUST_000511,38,12,62.59,758.21,One year,Mailed check,DSL,1,3.6,18.18,8,0
CUST_000512,34,14,71.47,994.34,Two year,Credit card,DSL,2,5.4,13.57,15,0
CUST_000513,32,21,78.42,1737.95,Month-to-month,Electronic check,DSL,2,6.1,18.36,24,1
CUST_000514,24,1,33.76,33.76,One year,Credit card,Fiber optic,0,2.5,27.7,15,1
CUST_000515,28,6,100.84,693.8,Two year,Electronic check,Fiber optic,1,3.1,105.71,10,0
CUST_000516,44,64,18.51,1186.13,One year,Credit card,Fiber optic,0,12.1,5.56,19,0
CUST_000517,41,57,47.88,2637.36,Month-to-month,Credit card,Fiber optic,2,16.1,15.29,17,0
CUST_000518,23,36,62.64,2246.2,One year,Electronic check,No,4,0.3,34.5,14,1
CUST_000519,36,1,75.31,123.28,One year,Electronic check,No,1,7.4,18.91,13,1
CUST_000520,44,9,104.4,921.39,One year,Electronic check,No,0,8.0,22.74,19,1
CUST_000521,18,23,18.54,352.74,Month-to-month,Credit card,DSL,2,10.7,11.17,10,0
CUST_000522,41,7,52.31,357.93,Month-to-month,Electronic check,No,2,9.5,45.85,13,1
CUST_000523,27,57,15.0,812.14,One year,Electronic check,Fiber optic,1,16.8,2.29,16,0
CUST_000524,41,24,65.79,1603.56,Month-to-month,Electronic check,DSL,3,0.7,7.44,10,0
CUST_000525,25,1,71.79,110.46,One year,Mailed check,DSL,4,3.9,141.95,19,1
CUST_000526,18,57,104.77,5919.07,Two year,Electronic check,Fiber optic,1,12.2,5.88,20,0
CUST_000527,18,72,68.02,4861.85,Two year,Credit card,DSL,2,15.0,8.4,13,0
CUST_000528,35,1,91.1,128.93,Month-to-month,Credit card,DSL,4,2.5,9.14,8,1
CUST_000529,38,18,79.6,1389.78,Month-to-month,Mailed check,Fiber optic,1,7.0,11.69,16,0
CUST_000530,24,8,54.12,378.84,One year,Bank transfer,Fiber optic,2,1.6,19.7,19,0
CUST_000531,42,11,29.78,268.6,One year,Bank transfer,No,1,15.2,59.09,15,0
CUST_000532,18,4,71.88,305.1,Two year,Bank transfer,Fiber optic,5,10.5,32.38,13,1
CUST_000533,34,20,27.7,569.41,One year,Bank transfer,Fiber optic,4,2.0,15.86,17,0
CUST_000534,20,72,97.38,6977.17,Month-to-month,Bank transfer,DSL,2,7.8,115.48,12,0
CUST_000535,27,16,60.95,975.43,One year,Bank transfer,Fiber optic,1,5.7,13.23,11,0
CUST_000536,35,2,94.88,266.12,One year,Bank transfer,Fiber optic,3,2.4,21.28,19,0
CUST_000537,24,23,52.99,1170.17,One year,Electronic check,No,1,17.9,22.63,20,0
CUST_000538,30,9,71.72,547.9,One year,Electronic check,DSL,0,1.3,46.85,12,0
CUST_000539,47,46,70.23,3253.5,Month-to-month,Electronic check,Fiber optic,2,5.0,6.35,9,0
CUST_000540,28,13,63.87,824.84,Month-to-month,Bank transfer,Fiber optic,1,7.0,7.22,16,0
CUST_000541,45,5,54.18,235.42,Month-to-month,Mailed check,Fiber optic,2,13.9,51.56,12,1
CUST_000542,21,5,74.81,406.66,Month-to-month,Bank transfer,No,5,1.3,119.68,14,1
CUST_000543,41,35,41.85,1506.57,Month-to-month,Mailed check,DSL,2,7.5,13.96,14,0
CUST_000544,52,7,34.76,132.93,Two year,Credit card,Fiber optic,2,0.1,5.69,12,0
CUST_000545,18,34,96.07,3233.77,Month-to-month,Electronic check,Fiber optic,0,13.8,6.11,9,1
CUST_000546,25,5,83.18,531.77,Two year,Bank transfer,No,2,2.1,56.61,21,1
CUST_000547,41,9,66.65,629.0,Month-to-month,Bank transfer,Fiber optic,1,10.2,3.72,15,0
CUST_000548,32,15,106.63,1633.23,Month-to-month,Mailed check,DSL,2,7.4,21.41,10,0
CUST_000549,39,68,58.31,4023.44,Month-to-month,Mailed check,DSL,4,0.4,16.84,13,0
CUST_000550,27,64,98.07,6277.18,Month-to-month,Credit card,Fiber optic,3,1.6,10.22,10,0
